TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,Roll,Pitch,Yaw,C1,C2,C3,C4,TimeSec,dot_GyrX,dot_GyrY,dot_GyrZ
68199376,0.0009287194116041064,0.0009122302290052176,0.0009721674723550677,-0.0010081824148073792,-0.0013943853555247188,-9.818193435668945,0.0012059698474530497,0.0009833296453410068,6.188383163959382,1000.0,1000.0,1000.0,1000.0,2.559809,0.00023046792272393354,-0.0028637691675608926,-0.0006438480043897809
68239360,0.001040206290781498,0.0007535596378147602,0.0009245480177924037,-0.00011141881986986846,-0.0016733234515413642,-9.815993309020996,0.0012083400348157876,0.0009847507564724974,6.188356532348481,1000.0,1000.0,1000.0,1000.0,2.599793,-0.00020468107294425476,0.0004549438803538343,-0.0004173914664609441
68279344,0.0009123514755629003,0.000948611181229353,0.000938789511565119,-0.0008207258651964366,-0.0010101727675646544,-9.817057609558105,0.0012083400348157876,0.0009847507564724974,6.188356532348481,1000.0,1000.0,1000.0,1000.0,2.639777,-0.0014684951120037953,0.0030188294615419112,0.0002174198218644046
68319328,0.0009227736736647785,0.000994969392195344,0.0009419346461072564,-0.0015664406819269061,-0.00031048565870150924,-9.817164421081543,0.0012083400348157876,0.0009847507564724974,6.188356532348481,1000.0,1000.0,1000.0,1000.0,2.679761,0.0006528607001859837,0.00023223086483493277,0.00021045903928492912
68359312,0.000964559440035373,0.0009671822190284729,0.0009556195000186563,-0.0015919879078865051,-0.002002387074753642,-9.816664695739746,0.0012033122779609624,0.000982026152823089,6.188326704944272,1000.0,1000.0,1000.0,1000.0,2.719745,-0.0005009652585165336,-6.216445418984716e-05,0.0011282014277051462
68399296,0.0008827124838717282,0.0009899982251226902,0.0010321546578779817,-0.0005147408228367567,-0.0005788026028312743,-9.818687438964844,0.0012033122779609624,0.000982026152823089,6.188326704944272,1000.0,1000.0,1000.0,1000.0,2.759729,-0.0002907602517653544,3.383072809043895e-05,0.00016622753504912623
68439280,0.0009413079242222011,0.000969887594692409,0.0009689123835414648,-0.00043760892003774643,-0.0009012439986690879,-9.81747055053711,0.0012023721092753533,0.0009865053479074799,6.188300073333371,1000.0,1000.0,1000.0,1000.0,2.799713,0.0032524047335110388,-0.002714399493490607,0.00011786818411163927
68479264,0.001142800785601139,0.0007729331264272332,0.0010415803408250213,-0.0008004177361726761,-0.0027444621082395315,-9.81835651397705,0.0012023721092753533,0.0009865053479074799,6.188300073333371,1000.0,1000.0,1000.0,1000.0,2.839697,-0.00034460277484246217,-4.769988539142338e-05,0.000741606128781068
68519248,0.0009137507295235991,0.0009660731302574277,0.0010282171424478292,-0.0005363410455174744,-0.0009709479054436088,-9.817561149597168,0.0012023721092753533,0.0009865053479074799,6.188300073333371,1000.0,1000.0,1000.0,1000.0,2.879681,-0.0024998701105703736,0.002089942396547988,-0.001842505246147038
68559232,0.0009428911725990474,0.0009400616399943829,0.0008942388813011348,-0.001564797363243997,-0.0011344659142196178,-9.817239761352539,0.0011995855429179653,0.000984756478107652,6.188276104883561,1000.0,1000.0,1000.0,1000.0,2.919665,-6.355908552125797e-05,0.0007511894879195565,-0.0013330207991634757
